Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Mexico,MEX,1972,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,402700000
Mexico,MEX,1971,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,358900000
Mexico,MEX,1970,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,301900000
Mexico,MEX,2020,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.6636046
Mexico,MEX,2019,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.5108984
Mexico,MEX,2018,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.5544878
Mexico,MEX,2017,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.5622795
Mexico,MEX,2016,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.6361654
Mexico,MEX,2015,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.4455798
Mexico,MEX,2014,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.2073209
Mexico,MEX,2013,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.2272859
Mexico,MEX,2012,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.2738019
Mexico,MEX,2011,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.2350476
Mexico,MEX,2010,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.282264
Mexico,MEX,2009,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.4418527
Mexico,MEX,2008,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.1787289
Mexico,MEX,2007,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.1655375
Mexico,MEX,2006,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.1532221
Mexico,MEX,2005,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.1709287
Mexico,MEX,2004,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.1849336
Mexico,MEX,2003,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.2036877
Mexico,MEX,2002,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.0338657
Mexico,MEX,2001,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.0032398
Mexico,MEX,2000,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.0417651
Mexico,MEX,1999,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.0942907
Mexico,MEX,1998,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.2493233
Mexico,MEX,1997,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.1855403
Mexico,MEX,1996,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.3169483
Mexico,MEX,1995,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.3586131
Mexico,MEX,1994,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.93372771
Mexico,MEX,1993,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.86730628
Mexico,MEX,1992,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.1045045
Mexico,MEX,1991,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.2065875
Mexico,MEX,1990,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.2865525
Mexico,MEX,1989,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.9476129
Mexico,MEX,1988,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.9055502
Mexico,MEX,1987,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,2.2236785
Mexico,MEX,1986,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,2.256614
Mexico,MEX,1985,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.4473182
Mexico,MEX,1984,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.411378
Mexico,MEX,1983,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.5790833
Mexico,MEX,1982,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.3892171
Mexico,MEX,1981,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.81053576
Mexico,MEX,1980,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.8721586
Mexico,MEX,1979,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.0758197
Mexico,MEX,1978,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.1692071
Mexico,MEX,1977,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1.1573162
Mexico,MEX,1976,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.93265487
Mexico,MEX,1975,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.77764557
Mexico,MEX,1974,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.80341908
Mexico,MEX,1973,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.87253798
Mexico,MEX,1972,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.90717872
Mexico,MEX,1971,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.93220148
Mexico,MEX,1970,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,0.86508065
Mexico,MEX,2020,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2019,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2018,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2017,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2016,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2015,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2014,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2013,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2012,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2011,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2010,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2009,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2008,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2007,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2006,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2005,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2004,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2003,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2002,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2001,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2000,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1999,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1998,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1997,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1996,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1995,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1994,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1993,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1992,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1991,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1990,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1989,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1988,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1987,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1986,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1985,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1984,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1983,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1982,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1981,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1980,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1979,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1978,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1977,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1976,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1975,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1974,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1973,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1972,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1971,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,1970,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,0
Mexico,MEX,2020,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2019,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2018,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2017,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2016,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2015,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2014,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2013,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2012,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2011,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2010,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2009,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2008,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2007,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2006,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2005,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2004,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2003,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2002,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2001,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2000,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1999,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1998,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1997,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1996,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1995,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1994,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1993,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1992,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1991,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1990,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1989,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1988,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1987,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1986,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1985,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1984,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1983,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1982,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1981,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1980,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1979,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1978,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1977,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1976,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1975,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1974,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1973,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1972,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1971,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,1970,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,0
Mexico,MEX,2020,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,211100000000
Mexico,MEX,2019,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,222100000000
Mexico,MEX,2018,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,212300000000
Mexico,MEX,2017,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,199300000000
Mexico,MEX,2016,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,183700000000
Mexico,MEX,2015,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,191500000000
Mexico,MEX,2014,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,205600000000
Mexico,MEX,2013,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,200300000000
Mexico,MEX,2012,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,190300000000
Mexico,MEX,2011,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,184700000000
Mexico,MEX,2010,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,167600000000
Mexico,MEX,2009,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,149100000000
Mexico,MEX,2008,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,164800000000
Mexico,MEX,2007,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,150800000000
Mexico,MEX,2006,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,139300000000
Mexico,MEX,2005,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,126400000000
Mexico,MEX,2004,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,113800000000
Mexico,MEX,2003,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,106400000000
Mexico,MEX,2002,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,105400000000
Mexico,MEX,2001,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,100900000000
Mexico,MEX,2000,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,92170000000
Mexico,MEX,1999,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,80060000000
Mexico,MEX,1998,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,72150000000
Mexico,MEX,1997,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,67680000000
Mexico,MEX,1996,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,59580000000
Mexico,MEX,1995,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,62840000000
Mexico,MEX,1994,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,53050000000
Mexico,MEX,1993,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,49740000000
Mexico,MEX,1992,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,35470000000
Mexico,MEX,1991,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,30750000000
Mexico,MEX,1990,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,26540000000
Mexico,MEX,1989,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,24620000000
Mexico,MEX,1988,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,23180000000
Mexico,MEX,1987,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,20770000000
Mexico,MEX,1986,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,20050000000
Mexico,MEX,1985,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,23510000000
Mexico,MEX,1984,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,22720000000
Mexico,MEX,1983,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,20660000000
Mexico,MEX,1982,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,19600000000
Mexico,MEX,1981,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,24110000000
Mexico,MEX,1980,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,18540000000
Mexico,MEX,1979,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,12810000000
Mexico,MEX,1978,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,9763000000
Mexico,MEX,1977,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,7687000000
Mexico,MEX,1976,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,8008000000
Mexico,MEX,1975,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,7723000000
Mexico,MEX,1974,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,6047000000
Mexico,MEX,1973,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,4570000000
Mexico,MEX,1972,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,3847000000
Mexico,MEX,1971,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,3289000000
Mexico,MEX,1970,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,3065000000
Mexico,MEX,2020,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,20.293874
Mexico,MEX,2019,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,18.059636
Mexico,MEX,2018,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,17.840594
Mexico,MEX,2017,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,17.640029
Mexico,MEX,2016,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,17.49843
Mexico,MEX,2015,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,16.802445
Mexico,MEX,2014,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,16.062163
Mexico,MEX,2013,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,16.153533
Mexico,MEX,2012,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,16.129872
Mexico,MEX,2011,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,15.925273
Mexico,MEX,2010,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,15.959998
Mexico,MEX,2009,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,16.847744
Mexico,MEX,2008,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,15.116002
Mexico,MEX,2007,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,14.643646
Mexico,MEX,2006,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,14.506826
Mexico,MEX,2005,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,14.716073
Mexico,MEX,2004,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,14.764354
Mexico,MEX,2003,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,14.855421
Mexico,MEX,2002,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,13.891594
Mexico,MEX,2001,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,13.5839
Mexico,MEX,2000,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,13.299578
Mexico,MEX,1999,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,13.638872
Mexico,MEX,1998,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,14.064482
Mexico,MEX,1997,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,13.86798
Mexico,MEX,1996,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,15.00723
Mexico,MEX,1995,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,18.11013
Mexico,MEX,1994,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,10.301132
Mexico,MEX,1993,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,10.172025
Mexico,MEX,1992,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,10.018875
Mexico,MEX,1991,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,10.082779
Mexico,MEX,1990,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,10.490179
Mexico,MEX,1989,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,11.55933
Mexico,MEX,1988,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,13.323909
Mexico,MEX,1987,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,14.730842
Mexico,MEX,1986,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,15.788583
Mexico,MEX,1985,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,12.640839
Mexico,MEX,1984,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,13.055648
Mexico,MEX,1983,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,14.054969
Mexico,MEX,1982,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,11.397807
Mexico,MEX,1981,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,9.4921037
